year,month,SD_70,SL_70,SL_70_log10,fyear_CS,monthly_sunspots,std,observations,date,smoothed_sunspots,cycle,SD_70*10
1976,6,4.432569,26.940952,1.430412938121999,1976.456,17.9,2.9,30,1976-06-01,49.75333333333334,21,44.32569
1976,7,4.316492,20.119915,1.3036261416369246,1976.54,2.9,1.2,31,1976-07-01,52.09666666666667,21,43.16492
1976,8,5.729208,22.427943499999998,1.3506813288389607,1976.624,24.1,3.3,31,1976-08-01,55.37166666666666,21,57.29208
1976,9,4.522666,24.674475,1.3922479209352463,1976.708,20.0,3.0,30,1976-09-01,57.995000000000005,21,45.22666
1976,10,4.935369,30.268057,1.4809845431481183,1976.791,29.7,3.7,31,1976-10-01,60.735,21,49.35369
1976,11,4.084423,24.41054,1.3875773868086774,1976.874,7.9,1.9,30,1976-11-01,62.17166666666667,21,40.84423
1976,12,5.325225,30.787935,1.4883805609986827,1976.958,22.3,3.2,31,1976-12-01,64.405,21,53.25225
1977,1,5.39284,26.913641,1.4299724550749153,1977.042,23.8,3.3,31,1977-01-01,67.075,21,53.928399999999996
1977,2,5.134246,35.899826,1.5550923436361748,1977.123,33.3,3.9,28,1977-02-01,69.51833333333335,21,51.34246
1977,3,4.76565,26.424805,1.4220117911455399,1977.204,13.0,2.5,31,1977-03-01,72.07666666666667,21,47.6565
1977,4,7.220751,45.568157,1.6586614639364958,1977.288,19.0,3.0,30,1977-04-01,75.57166666666666,21,72.20751
1977,5,10.474367,57.74412149999999,1.75864528212426,1977.371,27.0,3.5,31,1977-05-01,78.845,21,104.74367000000001
1977,6,11.223752,43.868881,1.6421565566360077,1977.455,54.9,5.0,30,1977-06-01,82.57166666666667,21,112.23751999999999
1977,7,7.984216,56.507904,1.7521091986779016,1977.538,30.6,3.7,31,1977-07-01,86.23833333333333,21,79.84216
1977,8,6.32383,39.379673,1.595272105532795,1977.623,43.0,4.4,31,1977-08-01,89.55166666666666,21,63.2383
1977,9,7.526429,33.322243,1.5227342271206117,1977.707,62.4,5.3,30,1977-09-01,92.93,21,75.26429
1977,10,7.550559,47.992271,1.6811713012854643,1977.79,62.1,5.3,31,1977-10-01,95.62666666666668,21,75.50559
1977,11,8.85938,77.486664,1.8892269638020183,1977.874,41.6,4.3,30,1977-11-01,99.36833333333334,21,88.5938
1977,12,12.858051,128.411942,2.1086054139472945,1977.958,61.4,5.2,31,1977-12-01,103.395,21,128.58051
1978,1,14.7993895,182.065174,2.1921820159453316,1978.042,73.7,5.7,31,1978-01-01,106.82833333333333,21,147.993895
1978,2,16.533873,1213.865967,3.0841707353340597,1978.123,132.6,7.7,28,1978-02-01,109.36999999999999,21,165.33873
1978,3,15.545433,564.752625,2.7518582582207594,1978.204,108.4,6.9,31,1978-03-01,111.61999999999999,21,155.45433
1978,4,15.019421,518.014893,2.7143422459512965,1978.288,141.2,7.9,30,1978-04-01,114.94166666666665,21,150.19421
1978,5,15.659678,258.705536,2.412805722216843,1978.371,117.1,7.2,31,1978-05-01,118.60333333333332,21,156.59678
1978,6,12.990877,271.275116,2.433409957862099,1978.455,134.6,7.8,30,1978-06-01,121.62999999999998,21,129.90877
1978,7,14.767222,234.547928,2.370231600735997,1978.538,99.7,6.7,31,1978-07-01,125.55166666666668,21,147.67222
1978,8,14.035118,517.468018,2.713883513480968,1978.623,82.4,6.0,31,1978-08-01,127.96333333333332,21,140.35118
1978,9,15.893717,481.536835,2.682629513943157,1978.707,195.7,9.3,30,1978-09-01,131.02166666666668,21,158.93717
1978,10,19.535631,396.6622085,2.562109245950597,1978.79,177.1,8.9,31,1978-10-01,133.77333333333334,21,195.35630999999998
1978,11,20.371584,321.062897,2.5065901200816194,1978.874,138.5,7.9,30,1978-11-01,137.07333333333332,21,203.71584
1978,12,21.13299,580.035034,2.763454225654965,1978.958,173.9,8.8,31,1978-12-01,140.015,21,211.3299
1979,1,20.759445,506.678589,2.7047325524540438,1979.042,235.9,10.3,31,1979-01-01,141.90999999999997,21,207.59445
1979,2,21.882833,1007.738647,3.0033479141701385,1979.123,194.7,9.3,28,1979-02-01,145.28333333333333,21,218.82833000000002
1979,3,22.552633,2792.246338,3.445953730038086,1979.204,195.3,9.3,31,1979-03-01,148.92333333333332,21,225.52633
1979,4,19.652382,1211.5,3.083323418473525,1979.288,143.7,8.0,30,1979-04-01,152.6783333333333,21,196.52382
1979,5,,,,1979.371,190.3,9.2,31,1979-05-01,155.7866666666667,21,
1979,6,19.940844,1194.637939,3.0772363028409164,1979.455,211.7,9.7,30,1979-06-01,158.755,21,199.40843999999998
1979,7,19.572168,462.795441,2.665389072063862,1979.538,225.7,10.0,31,1979-07-01,161.64,21,195.72168000000002
1979,8,20.999605,652.765686,2.8147573167437634,1979.623,201.4,9.5,31,1979-08-01,163.73999999999998,21,209.99605
1979,9,17.73477,520.742126,2.716622711820736,1979.707,266.9,10.9,30,1979-09-01,167.03333333333333,21,177.3477
1979,10,,,,1979.79,263.6,10.9,31,1979-10-01,170.50166666666664,21,
1979,11,19.422478,456.891846,2.659813407412665,1979.874,259.5,10.8,30,1979-11-01,173.02333333333334,21,194.22478
1979,12,,,,1979.958,249.6,10.6,31,1979-12-01,174.56166666666664,21,
1980,1,20.678894,1091.813721,3.038148547853385,1980.042,226.1,10.1,31,1980-01-01,176.375,21,206.78894
1980,2,20.899912,380.088837,2.5798851148004394,1980.124,219.4,9.9,29,1980-02-01,178.18833333333333,21,208.99912
1980,3,19.9132365,424.3793185,2.618335711922838,1980.206,178.7,8.9,31,1980-03-01,180.17,21,199.132365
1980,4,19.851324,681.145447,2.833239857999319,1980.29,232.2,10.2,30,1980-04-01,181.92,21,198.51324000000002
1980,5,15.774866,391.412384,2.5926345622974045,1980.373,254.7,10.7,31,1980-05-01,183.12333333333333,21,157.74866
1980,6,15.634408,485.542938,2.6862276418895488,1980.456,222.7,10.0,30,1980-06-01,184.55499999999998,21,156.34408000000002
1980,7,18.193754,313.324768,2.4959947267698865,1980.54,192.9,9.3,31,1980-07-01,186.34833333333333,21,181.93753999999998
1980,8,22.524572,1655.807373,3.2190098120931534,1980.624,191.7,9.3,31,1980-08-01,187.04500000000002,21,225.24572
1980,9,21.653028,169.201859,2.228405130269238,1980.708,219.6,9.9,30,1980-09-01,186.05333333333334,21,216.53028
1980,10,21.960032,302.673676,2.4809746513329434,1980.791,233.3,10.2,31,1980-10-01,185.725,21,219.60032
1980,11,22.209471,362.770355,2.559631790003411,1980.874,209.5,9.7,30,1980-11-01,185.19833333333332,21,222.09471000000002
1980,12,19.781621,414.0726775,2.616408759575352,1980.958,246.9,10.5,31,1980-12-01,185.45499999999998,21,197.81621
1981,1,20.009441,762.574707,2.882282396541511,1981.042,156.6,9.5,271,1981-01-01,185.40333333333334,22,200.09440999999998
1981,2,20.138697,513.705139,2.7107139103382734,1981.123,189.9,12.4,229,1981-02-01,185.55666666666667,22,201.38697000000002
1981,3,18.887161,559.267761,2.747619785136679,1981.204,196.6,11.6,244,1981-03-01,185.78333333333333,22,188.87160999999998
1981,4,21.028049,218.273972,2.339001951509836,1981.288,225.3,14.9,254,1981-04-01,183.68666666666664,22,210.28049
1981,5,21.470739,306.513855,2.486450110221649,1981.371,194.7,13.4,268,1981-05-01,181.9433333333333,22,214.70738999999998
1981,6,20.654095,695.461121,2.842272856244499,1981.455,131.6,9.5,227,1981-06-01,180.39666666666665,22,206.54095
1981,7,20.451551,157.791595,2.198083866158975,1981.538,205.3,13.0,268,1981-07-01,178.25833333333333,22,204.51550999999998
1981,8,,,,1981.623,242.5,13.9,276,1981-08-01,175.57333333333332,22,
1981,9,16.4158125,871.4312745,2.933657122836642,1981.707,245.3,18.5,255,1981-09-01,174.165,22,164.158125
1981,10,14.404058,267.81955,2.427842275989004,1981.79,216.2,12.1,243,1981-10-01,172.855,22,144.04057999999998
1981,11,13.724747,698.875854,2.844400035958571,1981.874,186.0,14.2,248,1981-11-01,171.96666666666667,22,137.24747000000002
1981,12,14.685529,268.324554,2.4286604161634977,1981.958,195.4,11.9,266,1981-12-01,170.41,22,146.85529
1982,1,17.467371,120.639297,2.0814887977737895,1982.042,149.8,10.2,287,1982-01-01,167.96666666666667,22,174.67371
1982,2,14.715047,343.323334,2.5357033212907654,1982.123,230.9,13.6,256,1982-02-01,165.13333333333333,22,147.15047
1982,3,12.232615,105.406998,2.0228694447654814,1982.204,221.1,11.4,263,1982-03-01,162.36,22,122.32614999999998
1982,4,,,,1982.288,170.3,8.3,284,1982-04-01,158.28833333333333,22,
1982,5,17.402537,135.874092,2.1227777407105277,1982.371,119.3,8.5,318,1982-05-01,154.10500000000002,22,174.02536999999998
1982,6,18.499407,174.174377,2.240984265792247,1982.455,163.7,11.2,313,1982-06-01,150.2216666666667,22,184.99407000000002
1982,7,18.271723,142.901138,2.1550356873294763,1982.538,139.4,14.0,292,1982-07-01,146.41833333333335,22,182.71723000000003
1982,8,18.785872,183.521805,2.263687672013627,1982.623,161.9,11.8,301,1982-08-01,142.94666666666666,22,187.85872
1982,9,17.940973,178.169769,2.250834016927198,1982.707,167.4,9.7,308,1982-09-01,139.63500000000002,22,179.40973
1982,10,16.16749,266.95636,2.426440272000454,1982.79,134.3,10.4,308,1982-10-01,136.93833333333333,22,161.6749
1982,11,13.928905,237.652573,2.3759425206448856,1982.874,127.5,18.6,244,1982-11-01,133.40833333333333,22,139.28905
1982,12,12.987029,503.269806,2.7018008753982463,1982.958,169.0,15.4,262,1982-12-01,129.70333333333332,22,129.87029
1983,1,13.99993,482.001801,2.6830486609834567,1983.042,115.5,8.7,267,1983-01-01,126.46333333333334,22,139.9993
1983,2,13.874597999999999,1441.1278075,3.1535747683150284,1983.123,73.1,6.3,261,1983-02-01,123.91333333333334,22,138.74597999999997
1983,3,12.403881,3615.81958,3.558206752177978,1983.204,88.7,7.1,259,1983-03-01,120.88666666666667,22,124.03881
1983,4,14.183722,324.898315,2.511747458996261,1983.288,109.6,9.7,282,1983-04-01,117.29833333333335,22,141.83722
1983,5,15.14862,338.304047,2.5293071931153692,1983.371,132.5,9.4,330,1983-05-01,113.77666666666667,22,151.4862
1983,6,12.840141,216.402069,2.3352614087034205,1983.455,131.5,8.2,361,1983-06-01,110.58333333333333,22,128.40141
1983,7,13.910771,170.863678,2.2326497507212677,1983.538,108.9,7.3,431,1983-07-01,106.73166666666665,22,139.10771
1983,8,12.459607,188.28894,2.274824810520973,1983.623,96.0,8.4,429,1983-08-01,104.16833333333334,22,124.59607
1983,9,12.050885,172.417938,2.236582446924629,1983.707,69.9,5.5,397,1983-09-01,101.46833333333332,22,120.50885
1983,10,10.7597955,158.9895935,2.2000322217972004,1983.79,72.5,7.0,431,1983-10-01,98.42166666666667,22,107.59795499999998
1983,11,10.376638,129.186874,2.1112183895184993,1983.874,45.7,7.3,363,1983-11-01,95.04,22,103.76638
1983,12,9.504344,110.041573,2.041556789826855,1983.958,45.6,5.5,405,1983-12-01,92.06333333333333,22,95.04344
1984,1,9.688582,88.3321,1.9461185554405376,1984.042,74.8,6.5,399,1984-01-01,89.88000000000001,22,96.88582
1984,2,11.291304,89.575401,1.952188761037952,1984.124,110.2,8.1,377,1984-02-01,86.75999999999999,22,112.91304
1984,3,13.074425,96.078308,1.982625346260652,1984.206,116.7,8.7,395,1984-03-01,82.88333333333334,22,130.74425
