year,month,SD_70,SL_70,SL_70_log10,fyear_CS,monthly_sunspots,std,observations,date,smoothed_sunspots,cycle,SD_70*10,proton_density,proton_temp,He4toprotons,proton_speed,PC1,PC2
2000,6,22.570419,267.743195,2.427718441552423,2000.456,188.0,8.8,532,2000-06-01,145.05,23,225.70419,6.47664230171073,76794.43048211509,0.046813841368584755,472.20241057542773,-0.1624268223078995,0.6785089902894657
2000,7,20.560478,201.883255,2.305100298326075,2000.54,244.3,12.0,507,2000-07-01,146.38000000000002,23,205.60478,7.089863505747126,64536.71221264368,0.061053879310344825,449.95603448275864,-0.543701728721008,1.2727577708218305
2000,8,18.697405,381.286591,2.5812515323727903,2000.624,180.5,9.4,626,2000-08-01,147.86333333333334,23,186.97405,5.359308797127468,94945.45637342909,0.03362818671454219,467.2340933572711,0.11988860971958776,0.12680241451072327
2000,9,20.919121,1863.289673,3.270280376960682,2000.708,156.0,11.2,558,2000-09-01,148.28833333333333,23,209.19121,6.135866242038217,78455.8525477707,0.04304824840764331,455.12820063694267,-0.22288687908847266,0.5154598979606978
2000,10,20.354189,8126.039551,3.9098789317904483,2000.791,141.6,8.0,483,2000-10-01,148.6,23,203.54189000000002,7.287298747763864,77344.19588550983,0.04188354203935599,431.7463864042934,-0.4820165936616378,0.3640879863171773
2000,11,20.830767,617.745178,2.790809364068184,2000.874,158.1,8.9,380,2000-11-01,149.05499999999998,23,208.30767000000003,6.897285488958991,84203.54100946372,0.039849526813880126,464.29359621451107,-0.15021614664551788,0.31672402024195223
2000,12,18.377502,482.226715,2.683251266297972,2000.958,143.3,8.7,391,2000-12-01,149.26833333333332,23,183.77501999999998,7.2924849557522124,68929.29734513274,0.034443008849557526,416.30713274336284,-0.6381827492595088,0.03848846069235262
2001,1,16.384528,383.77837350000004,2.5293746914912965,2001.042,142.6,9.2,437,2001-01-01,149.73833333333332,23,163.84528,7.8560099206349205,66869.78174603175,0.03600496031746032,395.2960119047619,-0.855389236413197,0.053093466986619736
2001,2,15.196129,191.856964,2.2829775677870385,2001.123,121.5,8.1,453,2001-02-01,150.265,23,151.96129000000002,6.110239999999999,72962.26857142858,0.037625428571428574,393.0830857142857,-0.682928771890897,0.2303676036817482
2001,3,11.475813,167.611954,2.2243049890621736,2001.204,165.8,11.9,485,2001-03-01,150.17000000000002,23,114.75813000000001,7.395856382978724,75319.52960992909,0.045713475177304966,446.6681382978723,-0.42209612654017364,0.5448904892642265
2001,4,16.360691,160.189484,2.2046340024431297,2001.288,161.7,9.4,578,2001-04-01,149.27833333333334,23,163.60691,4.41537908496732,88020.78300653596,0.04307467320261438,510.6172549019608,0.39031585977753647,0.6675691567479255
2001,5,22.149342,745.425354,2.872404160238364,2001.371,142.1,8.3,578,2001-05-01,149.6,23,221.49342000000001,5.03212417218543,73706.14437086093,0.04074288079470199,432.1576324503311,-0.3318960008520012,0.4788847055784671
2001,6,19.064251,220.087067,2.342594522809779,2001.455,202.9,10.8,586,2001-06-01,149.36,23,190.64251,6.011355628058727,96811.15938009789,0.022333605220228384,443.01107667210437,-0.03401348586585001,-0.44587902343855373
2001,7,19.452816,470.2742,2.6723511533049056,2001.538,123.0,8.4,645,2001-07-01,148.57666666666668,23,194.52815999999999,6.06603025210084,97678.47714285714,0.03377546218487395,430.88198319327734,-0.16399965568202937,0.04342734732195232
2001,8,19.647856,211.071182,2.3244289422004822,2001.623,161.5,9.3,654,2001-08-01,148.15333333333334,23,196.47856000000002,6.521602288984264,84240.47210300429,0.03415608011444921,432.7508726752503,-0.31609449495619213,0.060607508228031876
2001,9,16.702404,1471.880005,3.1678724055921315,2001.707,238.2,12.1,518,2001-09-01,147.76333333333332,23,167.02404,6.5327603960396035,93987.83564356435,0.03967188118811882,445.9916435643564,-0.15560395475732267,0.2947594795653913
2001,10,14.829405,2356.4876865,3.1383039456447266,2001.79,194.1,11.3,628,2001-10-01,147.285,23,148.29405,6.887387096774194,62001.967419354834,0.04930467741935484,425.7726935483871,-0.670166204164291,0.7492653035158349
2001,11,18.200338,207.619385,2.3172679002626264,2001.874,176.6,13.3,509,2001-11-01,146.71166666666664,23,182.00338,5.130430939226519,75126.2044198895,0.03796906077348066,441.42270718232044,-0.24948011974754375,0.3548711610886495
2001,12,19.878916,267.417267,2.4271894460101526,2001.958,213.4,12.5,487,2001-12-01,145.43166666666667,23,198.78916,9.502968852459016,86233.44901639344,0.03724622950819672,412.24714754098363,-0.6874981431462093,-0.033786737023228416
2002,1,20.777037,304.928436,2.484197926241539,2002.042,184.6,11.7,500,2002-01-01,143.08666666666667,23,207.77037,6.7642518796992475,88242.09962406015,0.0388,418.15969924812026,-0.4189488947399777,0.22646508045327135
2002,2,,,,2002.123,170.2,11.3,475,2002-02-01,141.59166666666667,23,,8.385774193548388,95679.9430740038,0.037831309297912716,433.2550853889943,-0.365888410910209,0.06854304900666283
2002,3,19.739996,464.081818,2.6665945537735847,2002.204,147.1,9.1,580,2002-03-01,140.38166666666666,23,197.39996000000002,7.484945364238411,105932.59602649006,0.04451523178807947,462.3219039735099,-0.023584186643112886,0.4317410221057776
2002,4,18.531818,259.49649,2.4141314878725657,2002.288,186.9,9.8,603,2002-04-01,139.42333333333332,23,185.31818,6.015413978494624,96353.4471326165,0.04757258064516129,471.8940860215054,0.054297154605365626,0.6998962945274929
2002,5,17.236368,149.107971,2.173500860547457,2002.371,187.5,9.7,595,2002-05-01,137.84833333333333,23,172.36368,6.737136963696369,83693.97524752475,0.033940264026402635,421.07148514851485,-0.41881068987432885,0.026172917683685595
2002,6,16.738346,126.939575,2.1035970399408823,2002.455,128.8,7.7,569,2002-06-01,135.87833333333333,23,167.38346,6.084541071428571,88363.95,0.03299571428571428,410.27128571428574,-0.39454717613604245,0.008917176782542521
2002,7,18.1379195,115.787571,2.0633039912650553,2002.538,161.0,11.0,628,2002-07-01,134.41333333333333,23,181.37919499999998,6.932004991680532,99581.11813643927,0.041631114808652246,455.85024958402664,-0.07335523365928177,0.3505812349634455
2002,8,15.025817,106.051941,2.0255186215359866,2002.623,175.6,9.8,663,2002-08-01,132.99666666666667,23,150.25817,6.451403345724907,78743.30334572491,0.04312379182156134,436.395594795539,-0.3760165862310155,0.4783808760569199
2002,9,18.812428,497.618042,2.6968961180633797,2002.707,187.9,10.1,554,2002-09-01,130.95999999999998,23,188.12428,5.735548693586699,86859.06935866985,0.040744655581947745,436.25190023752964,-0.2334538038190281,0.4044094998852183
2002,10,17.344692,420.134796,2.623388651747445,2002.79,151.2,8.0,543,2002-10-01,127.99166666666666,23,173.44691999999998,6.3575184615384615,113189.55692307692,0.03796338461538462,490.2198615384615,0.3568422988805524,0.2302662097268544
2002,11,15.914763,225.507782,2.353161533448317,2002.874,147.2,8.2,470,2002-11-01,125.445,23,159.14763,6.991177650429799,112246.70974212035,0.03287893982808023,484.0145845272206,0.27673393918177897,-0.04268965451680974
2002,12,16.664362,318.070251,2.5025230515948933,2002.958,135.3,10.0,408,2002-12-01,123.71166666666666,23,166.64362,7.209551673944686,116326.77991266375,0.037455167394468705,485.8650363901019,0.2916090318470406,0.13734690666111624
2003,1,18.553102,523.442749,2.7188691881102587,2003.042,133.5,7.4,482,2003-01-01,121.525,24,185.53101999999998,6.451013050570962,128606.85644371941,0.04023181076672104,495.72460032626424,0.524752651811808,0.29479472852298744
2003,2,18.757824,380.711945,2.5805965032031333,2003.123,75.7,5.7,538,2003-02-01,118.49333333333334,24,187.57824,6.265968051118211,137543.5782747604,0.03818833865814696,518.6112779552715,0.7928186861958485,0.21889261643816946
2003,3,18.858238,400.338196,2.602427027828477,2003.204,100.7,7.5,633,2003-03-01,116.49333333333334,24,188.58238,6.052618585298197,135912.20249653258,0.035995977808599165,522.512801664355,0.8307242769972399,0.14403337698642615
2003,4,18.946412000000002,175.7235565,2.2447859532597203,2003.288,97.9,6.4,619,2003-04-01,114.51333333333334,24,189.46412000000004,5.741549337260678,141985.31369661266,0.030305007363770252,529.5738880706922,0.986669014003497,-0.09325201114443098
2003,5,18.903561,445.59021,2.6489356404473496,2003.371,86.8,6.6,606,2003-05-01,112.37333333333332,24,189.03561,5.27529810298103,156376.97696476965,0.032818563685636855,584.3873035230353,1.5319370216469248,0.07031825440222161
2003,6,17.137466,301.205322,2.478862641150221,2003.455,118.7,7.9,672,2003-06-01,110.19666666666667,24,171.37466,4.3835139664804466,183498.14245810057,0.02899175977653631,606.6770530726258,2.0318495472878584,-0.07687438382898298
2003,7,18.135651,303.330902,2.481916656550171,2003.538,128.3,7.9,677,2003-07-01,108.79666666666667,24,181.35651,4.503078616352202,162339.78301886792,0.029919811320754715,573.54143081761,1.5859721084982863,-0.028100039907433903
2003,8,17.14135,400.253143,2.6023347509153782,2003.623,115.4,7.3,721,2003-08-01,106.76833333333333,24,171.4135,4.947195744680851,150941.72666666665,0.03246510638297872,573.1546241134752,1.4291025733899865,0.0789868846040625
2003,9,16.964338,349.475403,2.5434166143669987,2003.707,78.5,5.8,685,2003-09-01,104.83833333333332,24,169.64338,4.023049766718507,148846.65474339036,0.03331508553654744,556.310233281493,1.360427196656685,0.16950900416842193
2003,10,15.793937,243.621063,2.3867148338344895,2003.79,97.8,8.8,570,2003-10-01,102.36333333333333,24,157.93937,5.036210622710623,130818.35567765568,0.036109706959706965,535.9438461538462,0.9553150944423354,0.24395593311304403
2003,11,19.02537,827.62323,2.9178326720845953,2003.874,82.9,6.3,443,2003-11-01,100.50666666666666,24,190.25369999999998,4.80450962962963,152866.00414814815,0.035858666666666664,567.8419851851852,1.406890605622793,0.2297728502177304
2003,12,17.7822125,463.34533700000003,2.5831426553810197,2003.958,72.2,5.3,441,2003-12-01,98.75833333333334,24,177.822125,4.849981954887218,148094.9097744361,0.03540406015037594,528.2601503759398,1.0835772206770664,0.1794960927751857
